,pca_comp_0,pca_comp_1
66,-6.47449028683946,0.0486131353571077
67,-4.722157079522703,1.643807492827523
68,-1.6674496543156687,4.57371660950172
69,-5.516426407691065,-4.588384164129446
70,11.281278656935273,-2.3603729843647776
71,-3.399783485339477,3.049227213128953
72,-4.958489706693646,-3.175359325632714
73,11.508759359640525,-2.389049776489313
74,-4.887775970024489,-1.7792251350438983
75,-5.645258628670208,-4.795471068371176
76,-3.7724228844145893,3.218879185611704
77,12.346871382703592,-1.041554039911744
78,-6.107955900369839,-1.1017790828780145
79,-5.50545950025555,-3.765139813218598
80,-5.238600149280797,1.4978756166441534
81,-5.23229413091898,-4.0902213356226085
82,-6.046877695455547,0.03536312110989193
83,-6.665169411539664,-2.788452003093625
84,-2.014547591342378,4.268344385699965
85,-6.483110127838809,-1.9636589778683216
86,-5.6591945491884905,-4.240284234493887
87,-4.574415540533844,1.845419820951315
88,-4.919768602717735,0.10297940711253771
89,-5.4721005733887855,-3.7889655394474135
90,-6.22900535634901,0.6484336943240332
91,-4.503592444323411,2.3883934177592323
92,-5.102414724012464,-3.8314936370900536
93,-5.976776292899579,-2.1971472951869577
94,-6.1549855083470115,-3.5000154009028477
95,-5.8936725078560235,0.2397020950856035
96,-2.9182694710703916,3.556929615049678
97,-4.942684980304414,-3.5426036092013056
98,-5.600155276603962,-0.38388780070362294
99,-2.80592209149526,3.2143937293912463
100,-5.1207159493829355,-5.18588471681457
101,-6.6070305789995905,-0.14639055483790908
102,-5.495946967335517,0.9113470077717822
103,-4.278966876133578,2.4504066931617845
104,-5.286541334487981,0.6292125196156249
105,-5.120358798831031,-4.4116067771127145
106,10.810886269518608,-2.1324718529715394
107,-6.029842330193403,0.5828891289140358
108,-4.466672927447602,-2.3643718173825117
109,-5.979250561212961,-4.263027286034281
110,-5.68065499343197,0.9339215800151504
111,-5.465698653923019,-4.654859269389802
112,10.712296070242687,-2.660373535445792
113,-2.4741631739009247,4.054821392920463
114,-0.09829493038523908,5.29699277600434
115,-5.899962529069802,-1.292709625182781
116,-4.76203211601248,1.957842012366472
117,-4.9928114255571066,-3.4556631218172567
118,-2.7767096239378346,3.297485984864877
119,-0.997065974331455,4.94928561804616
120,-5.503169028253351,-3.6041796714873597
121,-5.786147246796318,-0.7152001367857282
122,-5.475626035449156,-3.224931711022838
123,-5.839731160855878,-1.299838717771408
124,-5.316713765781545,0.6323487647353967
125,-4.776284976233709,-3.853902590956043
126,10.633633684903229,-1.999898528466914
127,-5.7406503386525305,0.3703678681112743
128,-6.007745129619572,-1.0924908379096712
129,-0.9891669065482999,4.799290659134782
130,-5.759724561391798,-3.8240607584302913
131,-5.292039018455658,-3.9374079246833826
132,-6.0881255073457465,-0.07460490388589797
133,-6.561413624821039,-0.15219637590312657
134,-4.967274444442178,-2.4062901445527096
135,-5.667030188460781,1.0157831252720197
136,-5.794981873739872,0.5455241887573556
137,-5.150361574688915,-3.1754094984051022
138,-5.258251051518075,-2.97113340756204
139,-4.804817097990129,1.4064767746134759
140,-5.661832672736977,1.0065498155170562
141,11.545281493217317,-2.2182163707432547
142,-1.9499644315031608,3.520682226022162
143,-3.8612470046894156,-2.312364339925455
144,-2.870021158247087,3.2835359045778034
145,-3.918919797602881,2.5567578557347246
146,-5.280174262992182,-3.0589349371019603
147,-5.888571624015271,-2.0302137282766046
148,12.738713164859213,-1.827957683163224
149,-5.214922510288657,1.0259823953821108
150,11.5277602356987,-1.549913263302295
151,0.23616036901910328,6.023569367325906
152,-6.082644204498893,-2.5259382883490016
153,-6.481662787801938,-0.5891177696386104
154,-1.7076947315765523,4.22008943276588
155,-2.2017062314152365,3.9426116053484734
156,-5.320839046720022,0.9283544080047843
157,-5.650411347705689,-2.6313291653148507
158,-4.477785544278766,-3.0305924942221654
159,-3.745509005118739,-3.1763781480295257
160,-4.717241327836581,0.28616799378078994
161,-3.163985783150843,3.175276911675822
162,12.241910579203976,-1.49878072256248
163,-5.019785130174195,-2.0005440102498384
164,10.156605464379693,-2.3297381409409503
165,-1.9286139904919721,4.242746907094534
166,-6.120619032982051,-1.0171479660308187
167,-5.647191806993248,-0.8357397865360088
168,-5.185135357078351,1.6172670158930005
169,-4.8391328864282555,0.6169868304053262
170,-5.550040632318709,-2.3760195933493193
171,-4.591856583739094,1.3729879534237008
172,-5.7314902157607115,-3.141708453622509
173,-3.6641216219918538,-2.3861724969384173
174,-5.117854043360038,-4.5307486719642736
175,-5.814966284970359,-0.2749411085955516
176,-3.267172264356955,3.1395990641624762
177,-4.9112595728054576,-3.6429707982543067
178,-2.8068818658543693,-0.3275851043394388
179,-5.154366030908791,1.1156442986241242
180,-5.852700718575133,0.8824510968781849
181,-2.8474128177846745,3.775905707355171
182,-5.493976302694234,0.9861973073660105
183,-3.9723909069102206,1.7653479784368888
184,-5.49116124328622,-0.5252388780534375
185,-5.245144185101755,-3.3827316245574997
186,-5.117739423395205,-4.94186007648456
187,-5.278422120838319,-2.580899368200388
188,12.858727328238055,-1.614981051199144
189,-5.540105952009921,-3.16704513619035
190,-5.764532555843675,0.298767044635558
191,-2.4715544510805034,3.7154971666278724
192,-5.276849858160614,-3.8659248202081
193,-0.4925022780074647,4.659380061471331
194,12.319434127348343,-1.9600135019267624
195,12.406998337635049,-1.8715902680456007
196,-5.034720101750444,-0.7693634438090434
197,-5.782155212558803,-2.3256435251043452
198,11.455153505633698,-2.0139655025653806
199,-5.176049249775837,1.1856785509550891
200,-5.465810962845098,-1.8025059465572268
201,12.484757102208,-1.7496933759862003
202,-5.456500462100501,-3.6220325689967665
203,-4.81899379631652,-3.5618136212767633
204,11.319220338361015,-2.20031988909531
205,-5.101919237281165,-2.9721098415952936
206,-4.289406292121321,2.004256870959755
207,12.616308396000505,-1.2588497357755224
208,11.704103307054874,-1.7574156958310767
209,-4.739160627076964,-2.199321948906022
210,-4.42655798215153,-3.6832620404439287
211,-4.987147565350036,-5.204445760000018
212,11.47899135480224,-1.886288292047901
213,-5.43773987443584,-0.7099575673923223
214,-2.464613995983105,3.712820891515459
215,-5.637047906092029,0.37834797346486415
216,-4.115564145516838,-4.887571670806108
217,-5.426989724916286,-3.084709675087107
218,-4.9551535636707635,0.09990599629330978
219,-5.434006506657721,-1.346970933435463
220,-5.169184329776914,-2.85947166613822
221,-6.072172041269086,1.3223759148950354
222,-5.59620478714143,0.5250080364052118
223,-4.378015624648238,1.8778069424532293
224,12.217950797169456,-1.673127085532982
225,-0.8716803457412382,4.732608065067392
226,-5.292970515732739,-3.6334770763717135
227,12.213066814957545,-2.035541617784464
228,0.042019351354881565,4.643860984547375
229,-5.623196780906152,0.140629920715591
230,-5.594326784923832,-0.5838463855039688
231,-2.7713004364375546,3.1142735705648557
232,-5.12002240853286,-2.5423481869953566
233,-2.4276270775296274,3.537587582184481
234,-5.145174122186681,-3.373215171849512
235,-4.614724307551118,0.8680818479303052
236,-5.089148982986273,-2.5865771007344645
237,-5.291386049838623,-0.3302191018422743
238,-5.893307216654352,-2.1518536027596467
239,-1.6005174157094317,4.198144945192589
240,-4.915585455396943,-0.3885199097118728
241,-4.058477633041454,-3.7977932319892367
242,-1.8190071788169968,4.131203346550978
243,-3.3866821076341926,3.0544248972126793
244,-4.692139346275591,-4.633319861137826
245,-4.099335660331233,1.6949912813310801
246,12.293498818001865,-1.5673348554460338
247,-5.629022737901971,-1.9148777373155952
248,-1.7837978048630598,3.960226754664644
249,-3.3509034092565817,2.9336063952385985
250,-5.492737584970542,-2.912763427152908
251,-4.15837638956436,-4.342250283070602
252,-3.1704245343021302,2.7636197165003367
253,-5.245348325951736,0.1396363142083145
254,-4.208223965260672,-0.722389695163006
255,-3.1494535919701176,-2.2853133492669806
256,-5.386507763007513,-0.7574369263376708
257,-4.579482857635047,2.0973783224423768
258,-3.2578353341568973,3.099400725993072
259,-4.567306143362372,-3.9102188212464166
260,-1.9485943563655366,3.999974718404836
261,-4.621784541836858,-3.2987053685921763
262,-4.056440979845772,-3.592167104095046
263,-3.9367128921305743,-2.979004439283768
264,-5.052099305988544,0.7947795896088643
265,12.540864137348454,-2.2106087006550177
266,12.020660616223678,-1.7708082723405703
267,-0.3090284853618153,4.5342895639967775
268,-3.912067940512755,1.6505777524661198
269,-5.8200858063206375,-1.526902902368315
270,-6.242835556985113,0.8869201272941931
271,-4.665030499672371,-3.5966205017151487
272,-5.150120133132932,-2.543216725259835
273,-4.418871402905302,2.1293345891954565
274,-4.940682612282548,1.6589848313374478
275,11.600785227361905,-2.449876173714724
276,-4.642520433815034,-2.620454028558446
277,-4.641948358255161,-1.4690584680877463
278,-4.65242937014508,-2.8481917035631166
279,-4.896334960769733,-3.3900274044142633
280,-4.617823115060902,1.4004215459079057
281,-4.316288676192928,0.37338794604177433
282,11.631890137713633,-2.0782033390805466
283,-4.153446962728733,-4.244794415240952
284,-2.0691950589117196,3.6604802963273677
285,-3.5328630221148694,2.3889590864091224
286,-5.231792450110201,-3.1340565007809973
287,-1.809646354957838,3.865680662027612
288,-5.565695447497031,-0.8853265181708839
289,-1.7335747811600386,3.7338177463684707
290,-2.5219300548102854,3.117754985758982
291,0.595178379367354,5.394199717418848
292,-3.551671521705882,-2.918826795419329
293,-4.806984764533714,-0.683818348251357
294,12.41142328144701,-1.6592099563046139
295,-5.016352841506045,0.14612282960515396
296,-5.598215412801537,0.20873259141082653
297,-3.765302443252117,-4.554364804038771
298,-3.9479171618742552,-3.884653089042648
299,-3.891678705798765,-2.4109006423363146
300,-5.378363668198648,-1.022608010410873
301,-5.326696404564229,-0.19386750838381736
302,-4.953479685498283,0.6624509559890428
303,12.668795770294887,-1.5856347263347033
304,-5.366875141428985,-1.7415311296617215
305,-4.8888153914897625,-3.6889179657836446
306,-4.671907972832345,-3.955734585942686
307,-4.545366809258243,-2.9693502826696614
308,12.43021752788255,-1.956624804737681
309,-4.4424086622186785,-3.326126685226626
310,-4.473363707281091,-2.577223978187689
311,-4.725287079220346,-4.253540336100173
312,-5.357152766383185,-3.118602162584757
313,-1.5528421541713764,4.025815417369899
314,-4.121100850362495,1.4851011774451395
315,11.592531884823204,-1.7465320028347608
316,-5.115715430293725,-0.06190131538322348
317,-3.80025843317732,-1.9184284370922735
318,-4.47762820597446,-3.6264699569869867
319,12.069817877669832,-1.7379554853509418
320,-4.3548727391502915,1.6048784185881055
321,-4.657113268737734,-3.779613235921022
322,-4.847102869994322,1.1251446302995791
323,-4.513343591054447,-4.04183301264489
324,-3.170253719699251,2.9467781684626373
325,-5.631499300002743,-0.9911083280286657
326,11.977040066598958,-1.862423752720784
327,-2.1153121613033776,3.4285130502970387
328,-5.619427161893116,-0.31412875942178314
329,-5.875526082552839,-1.3283185268040816
330,-5.467195782132074,-1.2988804601558699
331,-5.620400117241913,-0.5735955431105592
332,-5.489441511676511,-1.0022271852465423
333,-4.242214915844022,-3.1149630657426703
334,-5.509864369793426,-1.2403959354430913
335,-4.38919188966789,-0.598844417247649
336,-4.446385438919536,1.1223946856980627
337,-4.7497871506508424,0.46929985632576643
338,-3.527379132216593,-3.200321479992074
339,-4.0388689988082005,1.1307972857472472
340,-2.601543967247183,3.1398336756996144
341,-5.397852548043281,-1.8111141791823455
342,-5.338910605143152,0.3715682864536596
343,-4.73581079521488,-1.0308292619274233
344,-4.609319408031086,-0.6323907213150649
345,-0.08275351321294233,4.747305378631619
346,-4.527617113074721,0.27864737874975026
347,-5.237704919927384,0.1457916055220481
348,-5.801776924401015,-0.24814824675240377
349,-4.2145522404708196,-3.7930841702381213
350,-3.8146215580855682,1.498899252511822
351,-1.3877361054045085,3.806129608205866
352,-0.8655902190176681,4.456624271158376
353,-4.725175849347173,-3.148943882004466
354,-4.104857824626523,-2.9875897780028557
355,-4.694511449089825,-0.8734941001841193
356,-1.8761733904785498,3.3544810138956676
357,12.226098945342178,-1.232693422318546
358,-4.354600780240787,1.5074119662949277
359,11.236471447924592,-2.2004066622696685
360,-5.597852139376121,-0.7070750628937341
361,12.040929544962143,-2.2509258069104408
362,-3.5616244700165183,2.008784170301217
363,-4.828924480718199,-0.049965701637093435
364,-4.495853026822585,-2.737033864356034
365,-2.479178350688567,2.9581359184450684
366,-5.199618409280153,-1.0142341132236117
367,-3.3918799859118978,2.2106914928694024
368,-4.420922699112451,0.216068788134915
369,-5.004581351453385,-2.198877268319461
370,-3.1842009058384115,1.8010856529197456
371,-3.643663124362742,1.7793394445764719
372,-2.8763578866239143,2.272871308146066
373,-5.2777153052112435,-1.402594344627908
374,-1.2070991108818905,4.066741753727405
375,-3.5347504706011725,-2.4060664595586223
376,-4.340528814743243,-2.210234007674026
377,11.864773450920751,-1.6945593466086277
378,-3.415124987502788,1.730251105080184
379,-5.312599096194667,-0.8288110775989516
380,12.601709354493217,-1.9404970654628815
381,-0.6955147587904968,4.512867961469223
382,12.152407691585266,-1.5137742711849282
383,11.877102446040553,-2.3425153641247998
384,-4.943632602962843,0.9825244809536003
385,-4.6695330806588995,0.9832360413563687
386,-4.962189633627336,0.7420536351995235
387,-5.273016761470758,-2.2126373469024325
388,-2.174660996806717,3.5351630611108904
389,-4.683515279203702,-1.4851744933170716
390,11.332506086518968,-2.2165786624056025
391,-3.167630934378359,2.610843897469926
392,-2.3402679544911154,3.4066291171008753
393,-3.6799218851793483,1.5448063906310796
394,-4.830780230596709,0.5431322408531098
395,-2.5601490745104036,-2.1768203517960645
396,-4.453535037008447,-0.6120206316962636
397,-4.561635792621336,-3.499156908859057
398,-4.786672304127238,-1.6455761387996257
399,-4.291572386563842,-3.52178882971877
400,-4.190661854193608,1.1805631679250335
401,-5.202544361672947,-0.11282095093775582
402,11.861723488971327,-1.5408186136451099
403,-4.817243574873024,0.3185844649645064
404,-3.747586877530069,1.2317921229832238
405,-2.856842919556241,2.7238776399817395
406,-3.9608242535557783,2.0860328264178216
407,-0.39366366343268266,4.630214350110027
408,-4.433164936381631,-0.8021593968812729
409,-4.624507189448553,1.0123258618267883
410,-6.206709749493612,-0.3788948423269012
411,-4.546752431274147,-3.8972568826529432
412,-2.070114162005583,3.4096066164563186
413,-3.8557822997881552,-2.4110553655242346
414,-4.360672688268807,0.6174725527714194
415,12.067387295225428,-2.287571839718037
416,-3.245860096487502,2.5410147663139924
417,-4.662807304903999,1.4289549906213195
418,-1.3612888967307908,4.320107107639232
419,-4.577335822919933,-4.38512821320304
420,-3.4175424078214864,-2.27406544426384
421,-4.875657025024702,-0.09990188121553091
422,1.4298768106946445,5.879072538632917
423,-4.807422952452038,-2.992558940670822
424,-3.9923083495490874,1.8131968813458175
425,-4.386455600543351,-1.2494781060914097
426,-4.997435233398022,0.4004130370012208
427,-3.9406624967751687,-5.171890774132887
428,12.702980063587917,-1.957426223450365
429,-4.842186175075484,-2.34360177735321
430,12.421586091548381,-2.062302573359819
431,-2.5762528122016852,-1.419629511882159
432,-4.196330592906082,-1.6631143163908155
433,-2.3630639747548927,1.3584879784800015
434,-2.8986470642526085,1.9759999525366434
435,-3.8350779489980855,1.088131422678075
436,-0.7446756005475238,4.035059258395759
437,-2.899987572522166,-1.391754641498928
438,-3.49669906866061,0.8280203951257258
439,-4.829050766133855,-0.9852716076109895
440,12.551123576860268,-2.2950128216009853
441,-4.671116097590363,-3.1601759496070554
442,-2.7379499773074563,1.9686742393965835
443,-4.78334072909841,0.426442631942362
444,-2.4112320633931157,-1.3773843114453443
445,-4.580590298079302,0.7342903363216409
446,-3.696339270965037,1.4092195630732403
447,-4.139208778433302,1.2766504142141373
448,-4.742084072526558,-3.4658913096921315
449,13.085457302405963,-1.1096669208758112
450,-3.874970498560747,-2.3126022762261935
451,0.6301034185415243,5.278043756811986
452,-4.858719715803386,-2.7376594406431902
453,-5.226483243804016,-0.9635407362616063
454,-3.279502049823561,2.1637548814622054
455,-4.281870689744969,-3.9623373486027984
456,-3.0840376008846366,1.1120426532718193
457,-4.1639566159353585,-3.128096850572175
458,13.007173223894803,-1.5881730012111726
459,-4.798859890869881,1.6513172563087113
460,-2.384859242617056,2.7910695199560167
461,-2.4268737610056506,2.973504844672331
462,-3.7314033667064046,-4.807812648941116
463,-4.8494318722284975,-0.43912360862802335
464,-0.874304731664378,4.424536142576676
465,-3.9233505831665507,-3.1711470698980384
466,-0.6207351261268015,4.532924360459773
467,-2.0301712574964457,2.4609602270249313
468,12.115239006870182,-1.7382389079310965
469,-3.206593612665144,1.8681712624603426
470,-3.5154032411109486,1.585490769558007
471,-3.3440902486320763,1.84099686735898
472,-4.394733907363589,-3.188529322662387
473,-4.232950638724255,-0.28085193312648815
474,11.411647062209951,-2.0071653861573733
475,-4.906259061492155,-2.063374388910661
476,-3.9749959642810357,1.1764696191616344
477,-0.3483206407022366,4.160136687844037
478,-3.0950023703145035,1.73692176714217
479,-4.175300535627807,-3.6144501016913955
480,-4.395623190162646,-1.7444004799781665
481,-3.3053460436701614,1.8109610217472472
482,-3.9070113620940643,-3.065758265502343
483,-4.347075677001673,0.08346281503130945
484,-4.589398303601371,-1.1916772073701425
485,-3.8204944240479364,-3.3992760566018245
486,-4.699425141688906,-2.195544675202698
487,12.643830705178809,-1.5628676767264944
488,-0.23594885217846617,4.5578664711009464
489,-3.9816188524859597,0.6999207870378775
490,-3.8081589235606566,-4.738918477005716
491,-4.660818191630791,-0.8322965844863359
492,-3.60127710535431,1.5643732248156539
493,-2.273679782521671,3.057657624768026
494,-4.130626661049726,-3.755822617601299
495,-0.47800467718473383,4.174522985129205
496,-4.175812246174072,1.3246545062072363
497,-0.9464509468074153,4.233110808129759
498,-1.1824982856461759,3.8023286469668807
499,-2.7919781820356997,1.6236339521577408
500,-2.4891407788862407,-2.1781842533426437
501,-3.249583456157529,1.7726184880250822
502,-4.237193346760914,0.8559302614160814
503,-3.734902726067535,1.9598724901063602
504,-3.3695595339461444,1.598093697111817
505,12.293598906175669,-1.7371672146782784
506,-1.5090074693842248,3.3549809920124947
507,-5.208074272812807,-1.3604138452813008
508,-4.8191752966678365,-1.4633349186734381
509,-0.46998333199260534,4.433891393563796
510,-4.4781335529147235,-0.7841426528786636
511,-3.2417716370423424,2.120219855930135
512,-3.685469485896908,-1.7306714601710098
513,-4.301025168000098,-2.073501848071385
514,-3.241664046714418,-3.93636953530592
515,-3.6876068234341153,-3.593509982349853
516,-0.24375524618406455,4.735878807759762
517,-2.5207687307912563,2.0029128307093083
518,-3.725190771929812,-3.1481396552311796
519,-1.1775800067414237,3.9617615995606874
520,-4.0596040028631535,1.9997046697748484
521,-3.2967286003531537,0.9466615409255458
522,-3.284654358220869,-3.0539479639996303
523,-3.8291250420772163,-4.176944708642193
524,12.626970922575227,-1.254381020467726
525,-4.685618963731624,0.6911579626451934
526,-3.0271061518446127,-2.3863863976216937
527,-5.407202971124577,-2.8682081198756237
528,-2.2419852719316467,2.516083012515244
529,-3.35291798198397,1.6778174650436972
530,-4.569632573734828,-4.008216227809504
531,-4.5676423429243345,0.8252862088184099
532,-4.4932122922204805,1.251407717860211
533,-4.310945284077614,-4.492358619714823
534,-0.6702313369799531,4.3071997568902995
535,-3.7279024208693237,1.282747636127434
536,-4.142608155522866,0.605886900817476
537,-0.555403545742374,4.595816021862737
538,-4.614295419450918,0.574938582317439
539,11.65130750997677,-1.5886017248719004
540,-2.7018301188530365,-1.8647707133385178
541,-4.169013381785231,-0.09079368402551484
542,-3.8760211281055845,-4.2637744118632215
543,11.974310524925723,-2.047897414060272
544,-0.7790563040838263,3.891380647475047
545,-3.379480137485587,-2.4119042706714415
546,-4.501134999948212,-1.9941905698717264
547,-4.4905855995162165,0.09704231555795174
548,-4.402315630476186,0.07752993172246468
549,-4.881849991610287,-0.7063364913747804
550,10.306986800159098,-2.212603340946765
551,-3.660477098862881,-1.377879964948486
552,12.409303549362308,-1.6826930724551146
553,-2.6027734180198134,-2.969227650876845
554,-4.1234891800448805,-0.3209917330807301
555,-3.2487971213329025,-4.278874322512323
556,-3.1685620457733026,1.6254219994311023
557,-3.730547544718128,1.1639808847089022
558,-0.0011220460887156048,4.672592344171336
559,-3.953355793604269,1.6212657666473957
560,-3.4190685436140247,1.1456509943249953
561,-4.737579676885291,0.7901172752966354
562,-4.1259953804561365,-2.99391215760894
563,-2.6844179246672955,2.577470715120198
564,-1.3902413267398825,3.602352180102158
565,-0.9895905382110812,-1.4108201842767394
566,-3.0828940372470566,-3.752268587760196
567,-4.906362883101963,-0.972143105921399
568,-4.045315521158847,0.7941013302016843
569,-3.9532295025806974,-4.076140224423591
570,-2.0986793608355185,2.885996419820026
571,-0.42459557364385403,4.0261792828333265
572,12.714416276020968,-1.33046838565558
573,-3.2071032774261017,-2.7170245179837593
574,-2.607651350134946,-1.5417637843679743
575,-3.4935906671062997,1.3423879429726842
576,-3.1510142372665726,1.3929257542842612
577,-4.616013279073855,-0.8940993763076661
578,-0.6840769393679265,4.188585259223454
579,0.39839899156939307,4.571434698033511
580,-4.494018152248036,0.6406462927615766
581,0.45212462134371484,5.114196108510471
582,-4.147383426682754,-1.2666564084168506
583,-0.860535198080749,3.6661436468075754
584,-4.261960295753436,-1.094424408099269
585,-3.5762508036188674,-2.7204528572192346
586,-0.6071330101358002,4.040420963249319
587,11.072608158458856,-1.7313902027242543
588,-3.854481670720318,1.2788708051092044
589,-3.504759169514694,1.4634350588686993
590,-4.451318432624842,-2.8078302778066546
591,0.2687746410270363,4.3594730139384605
592,-2.9279138373047555,2.156432110580816
593,-2.7544651641436944,1.1017255884850246
594,-4.227027113519805,1.0655844563763355
595,-0.28992301880440713,4.376611690932187
596,-3.7200976754561035,0.5266956100230584
597,-3.981136472681083,-1.8469229363609991
598,-3.071512095790562,-3.5166454629150214
599,-3.340055991684069,-2.081954962522558
600,-3.8870746233121443,-2.191040527766263
601,-4.570625955886216,-0.9422466418094905
602,-2.5711907063330397,2.377682727643969
603,-4.1027687379386055,1.331165024921131
604,-2.504010723136364,2.823382889328814
605,-3.4759312317986057,1.449610660039354
606,-3.037433319101407,2.4650241127480883
607,-4.160500553849591,-2.616587590096463
608,-4.259714949343178,-2.2439486574618206
609,-3.66811031094341,1.4102738841796376
610,-3.5544462982183123,0.5989235042270566
611,-4.423485240990074,0.3293563901400592
612,-3.1532926356336146,-2.606443582053059
613,-1.6780224315555945,3.672560788635995
614,0.5628846282218382,4.984203028588777
615,-3.571450850660827,-1.8759631081505455
616,-4.241012930927799,0.6095172083980338
617,-3.458216009119252,-1.9909231969548953
618,-3.0257817434748238,-3.393507453450067
619,-4.626475628932791,-0.6324183677142601
620,-2.1215743569337375,-2.4347963526089296
621,-4.557529163609165,-1.8727561576486798
622,-3.116185992344745,1.8954922170917494
623,-4.212865253954764,0.542144264967769
624,-3.7081365806108244,1.1120870200260033
625,-3.757512984969905,-0.27649999729524477
626,-1.6292696175365375,-2.0303693061205603
627,-2.9582113509092642,1.8076518880462362
628,-4.401727638329285,1.0687514409847165
629,-4.517297505444783,-2.318854764695166
630,-3.450198396905612,-2.1091081629298585
631,0.1651750034448433,4.21884511789578
632,-4.376159056301643,0.9440603235662685
633,-3.593239914537734,-2.2520509182035147
634,-4.139724756496863,-0.18434606638660497
635,12.260792373039529,-2.0504678104141596
636,-3.3987795608555507,-4.086161192162754
637,-3.6831942126835138,-2.7503268779281234
638,-0.7408945744963049,4.451085335518927
639,-0.34474473927996807,4.433281606425488
640,-1.6995717668095498,2.685323595230214
641,-2.6889697114158744,3.0913223359665847
642,-3.6865828390299864,-2.9716011019153337
643,-3.380633447637339,-4.131363786189885
644,-4.143460622287853,-0.1626281658262393
645,-4.669046490034876,-2.940815425164638
646,-3.0027931207425516,0.6203400770874897
647,-4.751202515748885,0.5902591530122728
648,-1.6208398418359804,3.402985417212432
649,-3.093989085973369,0.4788840298403034
650,12.738830577268274,-2.3639193672462735
651,-2.9678771674173965,1.6432295117102027
652,12.11708146010674,-1.8634842872007449
653,-4.041538975853266,1.4945893145455562
654,-1.9470269090434391,-2.6772501864167215
655,-3.037699602969314,-4.6060558793440425
656,12.099443750735139,-1.5538396493529276
657,-4.41662492680705,-2.4081708668980806
658,-3.6486820337551125,-2.7528860484482096
659,-3.2794309616730617,1.915733695473411
660,1.4203868289134747,5.415748566807323
661,-3.596012809472211,1.5172888299492346
662,0.7023436502693144,4.888965368100164
663,-3.221289633786464,-4.521422124382575
664,-2.7736831980024625,2.17229731434129
665,-0.5247118692587398,3.9468323240003405
666,-4.070427321993366,-0.9481810018414162
667,-0.46186817937148383,4.3349230599929465
668,-4.432230115080357,-0.600404470208136
669,-4.266841111379025,-0.14414073347690887
670,0.5934398480789721,4.981823153435693
671,-3.2840780611797067,-4.314263108878987
672,-3.6249306132769177,0.25527780013036777
673,-3.575254639752335,1.4666527308481883
674,-4.579697594192329,-2.914622625372282
675,-3.4528674814247857,1.5439213489330628
676,13.964171382140577,-1.4060199729797773
677,-3.3250437886787663,-2.689955345792859
678,-4.357793836371906,0.3937842578333407
679,-3.4779907140904416,-3.609068394715647
680,-3.592374180369814,-3.866882611356949
681,-4.377907420634539,1.00031377198123
682,-4.170695522840988,-2.3031354752717688
683,-4.064865553828067,0.8596170149141774
684,-4.349281413351101,-3.327669465006387
